id_cliente,tipo_cliente,edad_cliente,customer_country,customer_region,tenure,importe_medio_mensual,desviacion_estandar_mensual,media_transacciones_al_dia,numero_fraudes_ultimo_ano,id_cuenta,cuenta_origen,estado_cuenta,saldo_actual,saldo_medio_30_dias,volumen_entrante_30_dias,volumen_saliente_30_dias,numero_transferencias_recibidas_7_dias,numero_transferencias_enviadas_7_dias,id_tarjeta,estado_tarjeta,fecha_creacion_tarjeta,antiguedad_tarjeta_dias,limite_importe_transacciones,veces_superar_limite_7_dias,id_transaccion,tipo_transaccion,fecha_hora,is_night,is_weekend,tiempo_desde_ultima_transaccion,numero_transacciones_ultima_hora,importe_transaccion,metodo_autenticacion,numero_pin_disponibles,identificador_dispositivo_fingerprint,dispositivo_reconocido,operacion_pais,operacion_region,direccion_ip_origen,geolocalizacion,cuenta_destino,destino_alto_riesgo
3e66f2fe-96b,empresa,31,US,Florida,71,511.22,826.19,5.71,0,560f4c91-3e1,ES718538126686,activa,3019.42,3484.66,660.07,1134.04,5,0,d568897c-f08,activa,2021-12-12,1623,5000,0,b80d4be2-1a4,tarjeta,2025-12-05 19:54:53,0,0,0,1,216.25,firma,3,cfa270a7-08fe-4f,1,US,Florida,73.194.52.184,"40.7128,-74.0060",ES695662288869,0
96e61736-72b,persona,73,BR,Río,1117,521.9,897.26,3.59,0,82314ea7-629,ES106234428526,activa,1727.22,1396.6,6202.52,3038.94,4,0,00d81af0-02a,activa,2023-07-24,1034,2000,0,25c8b41b-ae8,tarjeta,2025-12-24 16:51:24,0,0,0,6,243.72,firma,1,2a71f48d-6438-41,0,BR,Río,177.41.219.53,"-19.9167,-43.9345",ES394966821552,0
c58212da-6c7,empresa,59,ES,Norte,2220,460.53,978.43,6.34,1,576988bb-66d,ES228008442260,suspendida,3542.27,3206.11,3021.4,2020.17,2,1,6cc26322-78e,activa,2025-08-03,293,500,0,560d1560-57c,tarjeta,2025-12-28 17:19:15,0,1,0,6,637.88,firma,2,0ca7e5db-2729-4c,1,ES,Norte,86.198.25.181,"40.4168,-3.7038",ES496263700074,0
8a7911fe-5bc,persona,47,DE,Berlín,850,706.77,143.88,2.12,1,a5510821-f41,ES788852777767,activa,3659.38,3729.29,17340.01,10461.09,4,1,68c3498b-ca6,activa,2025-11-24,180,3000,0,f9285187-361,tarjeta,2026-01-25 20:11:19,0,1,74640,1,35.27,3DS,1,5ba14756-1c60-4f,1,DE,Berlín,87.58.150.123,"53.5511,9.9937",ES629291365317,0
12f57197-af1,persona,84,IT,Campania,2817,422.5,464.52,2.96,3,509fc321-c7e,ES463725685336,activa,936.4,1033.43,2902.57,1358.66,6,2,9669816e-749,robada,2024-05-15,738,500,0,1e81d732-231,transferencia,2026-05-16 01:55:38,1,1,305439,3,213.52,PIN,2,048c3afa-ee4d-4d,0,IT,Toscana,95.92.40.222,"41.9028,12.4964",ES949878968869,0
fdd1a64a-0a0,premium,47,ES,Sur,3039,488.96,160.14,0.7,0,36f6f3ae-4c1,ES743333282570,activa,64.84,77.57,508.02,2350.36,3,2,e9bcf841-092,activa,2021-06-13,1805,3000,0,c8f180d4-a76,transferencia,2026-02-18 17:41:40,0,0,0,4,293.74,3DS,2,b98e1f41-6264-45,1,ES,Sur,86.252.138.79,"40.4168,-3.7038",ES265575755574,0
d8cf48cd-6e2,empresa,78,FR,Provence,2096,219.66,3.85,1.24,0,a4397467-c82,ES107619360748,activa,326.89,308.71,6536.9,3158.24,3,1,aec7c175-bde,activa,2024-11-25,544,500,1,ee574d74-a17,tarjeta,2025-12-19 21:13:31,0,0,68955,3,709.65,firma,1,8b545fb6-f5b9-41,0,FR,Provence,90.93.16.190,"45.7640,4.8357",ES814030951180,0
bb56acaf-8c9,empresa,46,FR,Provence,1020,1328.1,103.46,0.71,1,e2a610b7-618,ES227612853960,activa,8109.75,9698.39,547.62,1320.11,3,0,45a1f2d3-a47,activa,2025-03-03,446,1000,0,5271df7f-276,transferencia,2025-11-24 19:34:52,0,0,0,1,89.43,3DS,1,85afdc82-4c8b-46,1,FR,Provence,90.17.226.71,"45.7640,4.8357",ES249082147364,0
14767678-bcc,persona,32,ES,Oeste,2410,162.1,2163.64,1.6,1,7fa953bd-309,ES617772861392,activa,4076.48,4639.08,2336.66,40342.26,3,5,53b7b154-ba8,activa,2021-10-30,1666,500,0,5fda57f5-4c2,tarjeta,2026-03-31 16:09:50,0,0,10607755,1,70.7,PIN,2,7d49e439-bf34-41,1,ES,Oeste,86.5.204.246,"41.3874,2.1686",ES179561902580,0
bd672afa-0c5,persona,54,FR,Bretaña,392,630.92,390.84,4.89,0,ada1ad70-302,ES846189997311,activa,1454.01,1171.36,696.4,3504.81,3,2,0829426a-3fc,activa,2022-07-22,1401,2000,0,6186c21c-ec0,transferencia,2026-02-22 12:01:56,0,1,0,2,150.75,firma,1,7eb916b1-6a49-46,1,FR,Bretaña,90.212.255.21,"48.8566,2.3522",ES462388908126,0
2f6831ad-6db,persona,84,ES,Oeste,441,738.47,359.39,1.59,0,5619b7b2-b1c,ES504682572435,activa,1472.48,1324.19,763.85,799.08,5,1,4f4a8a51-290,activa,2025-02-10,467,1000,0,ee682879-1fc,transferencia,2026-02-13 10:29:47,0,0,5429267,2,105.13,PIN,2,be407a9e-e693-4b,1,ES,Oeste,86.175.100.75,"41.3874,2.1686",ES167296858822,1
2bc7feb6-16f,empresa,24,IT,Lombardía,3324,19.14,318.0,1.21,0,b9f73ec4-301,ES885336379668,activa,842.26,796.42,8002.69,1531.17,4,3,63abdf2f-ae2,activa,2024-06-09,713,2000,0,d3ee9784-340,tarjeta,2026-01-26 05:02:16,1,0,44785,1,116.93,contactless,2,e55ff9b5-37ed-42,1,IT,Lombardía,95.103.80.83,"45.4642,9.1900",ES126787136450,0
9c7ce344-dae,persona,70,FR,Normandía,1270,496.11,1036.15,1.83,2,e006397c-282,ES289626521835,suspendida,202.3,259.54,2924.99,216.76,4,2,9957da39-f1e,bloqueada,2022-06-01,1452,5000,1,4bc72813-4c0,transferencia,2025-11-26 09:17:34,0,0,0,0,1438.25,PIN,2,a78be862-885d-4f,1,FR,Normandía,90.39.173.64,"45.7640,4.8357",ES879774439435,0
3ed0c97c-8d5,autónomo,70,IT,Campania,671,636.91,714.61,2.72,0,08f6352a-e44,ES215186553395,activa,82.19,87.05,314.0,3602.34,3,3,67125cdf-035,extraviada,2024-06-22,700,500,0,6fc2ef70-90f,tarjeta,2025-12-26 19:30:46,0,0,22901,6,107.99,firma,0,27eb927a-7377-4d,1,IT,Campania,95.170.251.23,"41.9028,12.4964",ES378760196868,0
a69fa8ed-df9,persona,48,ES,Oeste,1371,238.06,10.57,1.26,1,8b420f17-f9c,ES975743365035,activa,153.87,156.75,1414.05,1783.75,2,4,77fb7378-fa2,extraviada,2024-06-25,697,500,0,05b2df77-7f9,tarjeta,2026-01-12 13:46:47,0,0,0,2,257.11,PIN,2,1fa7ff40-2aa1-40,1,ES,Oeste,86.163.73.117,"41.3874,2.1686",ES168783100649,1
cc7f3d78-580,persona,77,ES,Oeste,2890,1895.57,4.2,1.24,0,e6a548b0-dac,ES838828888534,activa,8754.06,7484.43,335.23,1567.4,5,1,9cd04ba5-c6f,activa,2026-02-27,85,1000,0,d6685b8d-54c,transferencia,2026-05-12 11:11:25,0,0,2375608,4,89.03,firma,1,5307dda6-35dc-4f,0,ES,Oeste,86.57.249.234,"41.3874,2.1686",ES105975959443,0
a9d2759e-903,empresa,20,ES,Este,777,1209.68,113.01,1.97,1,6f127aa8-7b6,ES705545492562,activa,984.22,690.94,8403.89,1118.8,1,4,fe3b7626-093,activa,2024-04-09,774,5000,0,ba1b3630-8e9,tarjeta,2025-12-07 06:58:18,0,1,15607,7,9.88,3DS,3,f880ef4e-b0f8-4d,1,ES,Este,86.177.87.161,"40.4168,-3.7038",ES392521691773,0
b3a11848-88a,empresa,45,IT,Lombardía,2928,607.11,243.57,8.76,0,0ed8e2f5-a08,ES217222880823,activa,117.83,93.94,794.58,7477.72,2,3,c3ac1b15-18b,extraviada,2021-10-31,1665,1000,0,16c1fff8-ff1,transferencia,2025-12-25 11:52:10,0,0,289135,7,950.57,firma,2,40c329e7-ed76-47,0,IT,Lombardía,95.177.152.150,"41.9028,12.4964",ES477846135471,0
40ca4e57-648,persona,45,US,Nueva York,728,3683.46,670.77,1.42,2,3d4ae392-1b4,ES581408764820,activa,607.59,462.73,31840.74,127.45,4,4,2e80e163-463,bloqueada,2023-12-08,897,2000,0,fb110501-d35,transferencia,2026-04-03 05:32:52,1,0,27946,1,230.8,firma,2,d34798d2-54a8-49,1,US,Nueva York,73.239.94.244,"25.7617,-80.1918",ES518468687510,0
6217c701-819,autónomo,50,ES,Norte,409,254.9,55.22,6.89,4,bb35a937-3d5,ES214067802189,activa,1709.92,1647.1,1231.0,347.14,1,3,a6dd7785-344,activa,2025-04-15,403,500,1,20bfb12e-fb4,tarjeta,2026-04-18 23:18:16,1,1,12421048,1,29.78,3DS,0,8beeb3f8-22e6-44,1,ES,Centro,86.188.51.186,"37.3891,-5.9845",ES855079512522,0
14fda767-df5,persona,62,ES,Oeste,1660,26.32,1348.89,3.29,1,9870ed51-a4b,ES761241405321,activa,619.65,764.7,8779.0,2258.7,1,0,316c7104-741,activa,2023-07-06,1052,5000,1,a71a44d4-22a,tarjeta,2026-05-06 23:55:07,1,0,59237,1,1905.86,PIN,2,37ac60c9-f20a-4e,1,ES,Este,86.73.1.43,"40.4168,-3.7038",ES712825767759,0
a0668f6a-a94,persona,61,FR,Bretaña,3435,494.54,698.81,1.49,0,dabeede4-4a1,ES785734331198,activa,789.8,929.05,13545.99,553.14,1,1,bfa273fd-1fa,activa,2022-05-15,1469,2000,0,e3862909-e77,tarjeta,2025-11-24 05:35:45,1,0,0,1,25.86,PIN,3,1108cc7b-f327-4d,1,FR,Bretaña,90.75.158.24,"43.2965,5.3698",ES814030951180,0
042d41ae-71f,empresa,67,FR,Île-de-France,2894,597.41,313.96,6.41,0,3335a4fd-d62,ES792350568679,activa,2935.34,3696.64,6611.59,1237.83,1,3,321ad4ba-1df,activa,2025-03-22,427,1000,0,d50cbbb0-7fa,tarjeta,2026-03-17 16:29:50,0,0,636612,2,970.09,3DS,2,1c827f23-76ed-41,0,DE,Baviera,90.171.38.70,"45.7640,4.8357",ES242283723493,1
7e6adf33-751,empresa,68,DE,Berlín,1166,1106.62,2125.31,1.22,1,7473018f-385,ES925717569396,activa,2387.42,3021.81,1633.29,8253.94,3,2,1aa1846a-9bc,activa,2022-07-03,1420,500,0,c2ed3600-58b,tarjeta,2026-01-29 17:20:27,0,0,5809154,3,7.44,firma,3,3b60ebfc-7c91-4b,1,DE,Berlín,87.139.87.165,"48.1351,11.5820",ES621822100113,0
5516b718-d2d,persona,50,GB,Gales,1648,573.46,2.54,1.03,0,6bdc6c51-ada,ES223347470812,activa,896.68,1043.84,2259.92,525.02,2,2,d688e29f-ba7,activa,2023-05-03,1116,500,0,7fb0dc11-6a6,tarjeta,2026-02-22 08:26:28,0,1,40640,0,1286.83,firma,3,4698014f-eb91-48,1,GB,Escocia,81.180.46.85,"53.4808,-2.2426",ES949600456118,0
07655c83-674,premium,35,FR,Bretaña,2286,98.01,705.06,2.48,0,71cedfe2-a85,ES701863224976,activa,1856.1,2330.43,2577.02,10593.18,2,4,7b6338a4-529,activa,2021-06-04,1814,2000,0,84adc415-203,transferencia,2026-03-15 13:57:00,0,1,56561,2,150.79,huella,1,274de3fc-690e-4f,0,FR,Bretaña,90.65.140.48,"43.2965,5.3698",ES647034728496,0
8a64f098-f6d,empresa,54,ES,Norte,1938,1817.52,184.59,9.31,0,30a8d3aa-5fe,ES981256244777,activa,19990.61,18800.78,849.27,26983.6,5,7,9b2926a8-496,activa,2025-10-31,204,2000,0,f5754161-b16,tarjeta,2025-11-22 12:55:23,0,1,43085,1,386.32,huella,1,24f11ca9-1daf-4a,1,ES,Norte,86.121.115.141,"37.3891,-5.9845",ES233566272980,0
fa9abed5-648,autónomo,76,BR,Río,2756,29.26,52.55,0.67,0,27c00e0f-536,ES567473479012,activa,34.36,41.59,15320.72,5651.97,2,4,3da2d78a-c21,robada,2025-04-05,413,1000,1,8c78838c-d6d,tarjeta,2026-02-25 03:54:35,1,0,12716,1,142.41,3DS,1,601b05a4-9399-4e,0,FR,Normandía,177.69.145.199,"-19.9167,-43.9345",ES935432874034,0
3fb57012-534,persona,24,IT,Lazio,2514,485.6,155.59,5.52,0,6fdd0fbf-54b,ES833439890629,activa,2221.35,1902.19,858.03,8897.9,2,1,46b351cd-2e8,activa,2023-04-18,1131,2000,0,85869967-217,tarjeta,2026-05-10 21:43:34,0,1,5786628,1,8.34,huella,3,699c8ab0-8eee-4c,1,IT,Lombardía,95.86.87.229,"45.4642,9.1900",ES944903843144,0
b96cb39d-b1f,empresa,37,DE,Hesse,1332,315.12,36.84,1.21,1,9ed90f74-483,ES749519258851,suspendida,151.26,187.76,42449.32,5321.78,5,1,95cfe09e-1fa,activa,2025-08-23,273,1000,1,93d86faf-d0d,tarjeta,2026-01-09 09:42:53,0,0,27798,4,384.99,PIN,2,ae5d9f25-b62b-4d,0,DE,Hesse,87.37.76.242,"52.5200,13.4050",ES526306529787,0
895c183d-8c2,empresa,48,DE,Hamburgo,1191,483.12,971.88,2.39,0,8796ad62-c8e,ES809891364767,activa,363.36,283.87,2279.05,24657.96,1,0,985ee51b-4f7,activa,2025-05-26,362,2000,0,374a9c3a-641,tarjeta,2026-02-22 02:33:37,1,1,51472,2,66.79,contactless,1,98744a11-8280-40,1,DE,Hamburgo,87.18.33.227,"52.5200,13.4050",ES461983100038,0
14c0df36-978,autónomo,45,ES,Oeste,2382,506.57,1344.33,0.82,1,95906e5a-333,ES709631618296,activa,1248.01,1601.58,345.51,6813.02,2,3,05581491-3ed,activa,2024-11-03,566,500,0,e16156d7-7ee,tarjeta,2025-12-13 14:00:30,0,1,0,2,114.85,PIN,3,99e76b5a-28ab-43,1,ES,Sur,86.164.178.60,"40.4168,-3.7038",ES616886708468,0
f6ea0bc4-774,autónomo,21,ES,Norte,1871,604.56,1080.86,4.11,2,3fec4c34-e90,ES133427203485,activa,480.68,450.32,10493.63,3487.73,7,1,99a9409a-de5,activa,2025-10-20,215,500,0,04adb369-62f,tarjeta,2025-12-01 02:46:14,1,0,0,5,235.07,PIN,2,6efaa49b-a663-4f,1,ES,Norte,86.152.163.192,"37.3891,-5.9845",ES639690967469,1
6f9df86a-5d9,persona,44,GB,Inglaterra,1662,288.76,1979.21,2.91,1,c12b1966-5a4,ES612782229348,activa,1754.72,2215.66,1337.63,15357.33,1,0,09db627b-009,activa,2023-10-17,949,500,0,1f721eb4-a20,tarjeta,2026-04-30 08:42:23,0,0,0,1,56.61,PIN,1,9755516e-50a6-44,1,GB,Inglaterra,81.74.207.154,"51.5074,-0.1278",ES607163909584,0
3f6cc2af-5b5,autónomo,70,FR,Bretaña,2079,977.66,1.81,1.38,1,801591bc-419,ES654036412929,activa,1816.86,1522.82,11015.02,530.49,5,1,baa1e94f-b26,activa,2024-05-30,723,1000,0,adfb231e-459,transferencia,2025-11-25 17:16:47,0,0,0,0,418.16,PIN,3,b281e6ed-f841-4c,1,FR,Île-de-France,90.128.46.53,"43.2965,5.3698",ES605911265481,0
fba21ea0-87a,persona,33,DE,Hesse,2401,309.94,1.56,1.59,2,7a87e604-bb1,ES201239181935,activa,683.07,812.1,11723.15,19912.51,2,2,4799ad05-499,activa,2022-03-06,1539,2000,0,b2cabf90-b5f,tarjeta,2026-03-12 11:53:14,0,0,7318367,6,165.19,firma,2,d767a4e7-ffa3-40,1,DE,Hesse,87.32.147.136,"53.5511,9.9937",ES692974208898,0
e66db206-228,autónomo,55,ES,Oeste,2785,646.76,32.59,0.88,3,c35641a1-100,ES158574492735,cerrada,8821.77,11179.13,5638.53,36863.46,5,3,6370761a-7d5,activa,2022-09-07,1354,1000,1,ec878cd4-36d,tarjeta,2026-04-03 09:28:40,0,0,10807617,6,157.28,PIN,2,2559c3ef-7312-4b,1,ES,Oeste,86.232.104.98,"37.3891,-5.9845",ES353346930881,0
1396b941-7cb,persona,64,FR,Provence,2792,263.79,8.85,1.54,1,244dd5c2-70a,ES829181544325,activa,29.09,35.71,4654.17,30485.06,5,2,2682e268-e2c,activa,2023-11-25,910,1000,0,35b1ab85-712,tarjeta,2026-01-17 18:47:59,0,1,0,3,914.15,PIN,2,f9f01b36-99bd-47,1,FR,Provence,90.98.194.242,"45.7640,4.8357",ES519166504673,1
d8b33dbd-ee3,persona,47,FR,Bretaña,1956,855.64,144.16,5.42,1,e221a032-d24,ES211292572651,activa,2186.77,2765.6,271.64,5862.62,3,3,333964e2-468,activa,2025-03-23,426,2000,2,e47d1583-147,tarjeta,2026-05-03 13:17:16,0,1,10473861,2,106.5,3DS,2,75d9258a-094c-4f,1,FR,Bretaña,90.19.143.144,"45.7640,4.8357",ES216314706710,0
896e8482-70b,persona,53,BR,Río,721,1066.39,1574.52,4.08,0,754d51d9-647,ES804496395981,activa,1547.26,1656.11,1813.13,2185.05,1,3,01527567-ab7,activa,2024-06-07,715,1000,0,87b068a8-70e,tarjeta,2026-01-05 16:07:49,0,0,0,1,22.21,huella,2,0ba99d71-be40-41,0,BR,Río,177.81.80.193,"-22.9068,-43.1729",ES507010922374,0
03d76ae8-30a,autónomo,80,FR,Île-de-France,493,167.75,835.36,2.79,4,3dbbf007-1b7,ES743000625593,activa,816.37,1058.22,2678.62,929.35,4,0,7e5b1969-bf4,robada,2023-02-10,1198,3000,0,2a57956c-7bc,tarjeta,2026-03-04 08:09:52,0,0,0,2,1101.79,PIN,2,56a9fbc4-b9a5-46,1,FR,Île-de-France,90.98.0.166,"43.2965,5.3698",ES617037378049,0
af506e3b-87e,persona,18,PT,Algarve,1311,2257.71,330.99,5.24,0,ba2de532-b9f,ES477917304983,activa,712.36,840.87,1650.66,4389.6,4,2,6b68841f-226,activa,2023-06-14,1074,3000,1,00f788d0-70a,tarjeta,2026-02-28 01:03:55,1,1,3462953,2,70.55,3DS,1,aa240869-f149-42,1,PT,Algarve,85.35.178.180,"38.7223,-9.1393",ES749401154826,0
6f968877-c47,autónomo,78,ES,Sur,2805,4134.13,3861.76,4.9,1,905ac82e-e44,ES265432432495,activa,3402.4,3623.92,496.2,7577.42,2,0,98e137c1-1b8,activa,2022-11-23,1277,3000,0,f34388c3-764,tarjeta,2025-12-24 19:55:45,0,0,2632288,2,19.03,PIN,1,e04a44c8-8fd2-47,1,ES,Norte,86.118.155.105,"39.4699,-0.3763",ES701331824846,0
9f1532b0-8c9,persona,74,DE,Hamburgo,779,384.27,71.55,6.23,0,ffce4d7f-173,ES904667979635,bloqueada,710.67,888.67,13956.33,290.31,4,4,0dad9cde-e19,activa,2022-07-22,1401,1000,0,9a6e59d4-dd9,tarjeta,2026-04-17 22:45:09,0,0,22573,2,18.89,huella,3,5e87a581-2017-44,0,DE,Berlín,87.16.211.127,"53.5511,9.9937",ES243588883848,0
ef565a9a-442,empresa,34,ES,Centro,3647,269.27,1630.26,1.13,1,a77ae372-9fc,ES742334719553,activa,144.17,105.9,57544.01,948.27,1,3,eb88e2fe-496,activa,2024-12-02,537,500,0,1910286a-117,tarjeta,2025-12-20 19:21:31,0,1,1874389,2,65.0,PIN,1,ca89535d-457f-40,0,ES,Centro,86.84.15.114,"41.3874,2.1686",ES497300549582,0
3e23c890-33d,persona,78,DE,Hamburgo,1589,343.48,119.7,4.73,2,8ff08296-3a3,ES272045776125,activa,3901.83,3029.8,1403.96,113.62,6,0,de6bf8b2-ba7,activa,2025-12-17,157,500,0,07e71b4a-a05,tarjeta,2026-04-21 21:11:24,0,0,0,5,77.84,3DS,2,400e04ba-356c-44,1,ES,Norte,86.166.29.34,"41.3874,2.1686",ES841768631214,0
008408ee-5e7,persona,28,FR,Normandía,3015,1491.59,311.34,1.93,2,21990fde-432,ES243804860493,activa,2470.04,2146.64,454.95,42577.65,5,2,0acab4d5-62a,activa,2021-07-21,1767,2000,0,5212121c-bd2,tarjeta,2025-12-10 13:53:08,0,0,70757,1,321.39,3DS,2,b4e70c16-eeea-40,1,FR,Normandía,90.139.118.92,"43.2965,5.3698",ES402311254496,0
4c30e950-4bb,empresa,19,GB,Escocia,389,3117.96,7.91,1.52,0,d5b91ece-143,ES383027643011,bloqueada,12197.93,12209.77,457.79,88719.07,3,1,c1c86a87-e60,activa,2024-11-19,550,2000,0,f642eb64-38c,transferencia,2025-12-11 18:13:53,0,0,0,1,41.75,3DS,2,a8608890-dbe9-40,1,GB,Escocia,81.92.137.183,"53.4808,-2.2426",ES829350282952,0
4b1f7c7c-8cb,persona,49,IT,Lazio,2669,449.75,795.67,1.71,0,e67e2901-cf6,ES666664844450,activa,3294.48,3297.87,1225.0,13875.37,3,3,a8b74928-983,activa,2023-12-11,894,2000,1,ba934542-6c3,transferencia,2026-01-20 11:46:56,0,0,26,11,1720.84,huella,3,99998da7-2f1c-4e,0,BR,Minas Gerais,95.76.116.8,"41.9028,12.4964",ES378207921664,0
cc2ae14c-441,persona,32,IT,Toscana,219,201.77,152.62,0.72,1,72a09933-b70,ES592217152524,activa,2971.75,2673.95,1502.99,153325.12,2,2,a4f16dc4-9af,activa,2023-08-21,1006,1000,0,942eee06-f89,tarjeta,2026-04-27 10:38:38,0,0,7286459,1,6.53,3DS,2,0779e933-5516-4d,1,IT,Toscana,95.167.46.54,"45.4642,9.1900",ES715332476753,1
6ae7940a-1f0,empresa,20,BR,Minas Gerais,2668,1711.61,392.37,0.82,1,4fb15f77-5e4,ES583127100184,activa,17216.8,21764.79,782.23,8434.96,3,3,d0e5a1a0-6b3,caducada,2022-02-14,1559,2000,1,6b987ff9-9e3,tarjeta,2026-04-14 07:06:37,0,0,10251771,2,1968.01,PIN,2,2615a6d0-34c6-43,1,IT,Lazio,177.47.68.200,"-23.5505,-46.6333",ES773936215989,0
719237f7-210,autónomo,19,ES,Este,641,568.31,914.44,2.28,0,89fad969-036,ES575630331241,activa,10099.71,8426.17,6236.55,5536.68,2,4,57d27733-0ce,activa,2023-05-27,1092,2000,0,7bd72081-2f3,tarjeta,2026-01-26 12:36:09,0,0,0,2,197.37,3DS,2,64c8d4a0-f042-42,1,ES,Este,86.220.195.158,"37.3891,-5.9845",ES843218445093,1
427af483-b17,persona,71,ES,Oeste,480,76.83,174.03,1.31,2,d485a506-373,ES234123330767,activa,793.42,998.79,10936.49,4870.79,3,1,7a50ef4c-c2b,activa,2024-05-11,742,1000,0,c6d40638-5d1,tarjeta,2026-02-18 05:34:40,1,0,3291185,1,80.19,3DS,3,373cfabe-0613-47,1,ES,Oeste,86.126.56.245,"39.4699,-0.3763",ES588276992989,0
66f594e0-f13,persona,52,DE,Hesse,3479,511.26,138.89,3.61,0,72d328b3-46a,ES289912182022,suspendida,192.52,205.36,1396.91,6671.95,6,4,efed62a4-7c7,activa,2026-03-13,71,500,0,bcd6b267-9c8,tarjeta,2026-02-25 14:52:57,0,0,6668121,1,104.5,3DS,2,0be4f21a-f541-43,1,DE,Hesse,87.214.249.167,"53.5511,9.9937",ES469588808116,0
c9359527-8ed,persona,20,DE,Hamburgo,2802,391.03,68.34,0.51,1,1ebc03ee-b62,ES223170819455,activa,355.45,345.38,1306.47,7792.78,3,3,428b0895-5c8,activa,2026-01-20,123,3000,0,5c6e4b36-da7,tarjeta,2026-04-14 00:43:08,1,0,0,5,157.16,3DS,3,828223f2-8f47-43,1,DE,Hamburgo,87.25.104.150,"52.5200,13.4050",ES169262156397,0
47a0934f-367,autónomo,18,PT,Algarve,2241,308.88,642.14,1.49,2,9fd96e99-fc3,ES318701879558,activa,890.09,726.99,9323.47,77320.51,0,3,13082c44-b90,activa,2023-08-23,1004,500,0,899d8761-2b3,tarjeta,2026-01-29 10:59:27,0,0,0,3,627.22,PIN,1,f5ae2b5e-0c50-4e,1,PT,Algarve,85.80.3.84,"41.1579,-8.6291",ES972252144160,0
81514e6f-0b1,persona,74,ES,Centro,3126,1326.63,810.26,1.79,2,7f00ea1a-3bd,ES352477728575,activa,435.68,327.85,3202.32,3215.03,2,3,b8f1451d-d7c,activa,2022-11-11,1289,500,1,b4af0697-810,tarjeta,2026-03-08 07:26:57,0,1,8740879,2,88.87,firma,1,1b787fc3-04c5-46,1,BR,Río,177.183.181.49,"-23.5505,-46.6333",ES176863703940,0
d8b4b061-b86,autónomo,73,FR,Île-de-France,2513,247.57,336.98,6.13,1,867cba9c-190,ES938219801177,activa,518.4,431.1,8828.41,1163.68,1,1,f089206a-fb1,extraviada,2024-10-05,595,2000,0,5dacb2b1-286,tarjeta,2026-01-11 07:31:18,0,1,2721595,2,40.2,PIN,1,52203405-81a8-47,0,FR,Île-de-France,90.107.21.120,"43.2965,5.3698",ES709263104274,0
d4f90546-023,empresa,65,FR,Normandía,2598,187.55,642.0,4.94,1,eedd4b76-aa1,ES982107929818,activa,8672.12,6183.23,1442.35,1434.56,3,3,a810c30c-d68,activa,2021-08-10,1747,500,0,1c3ac78e-fda,tarjeta,2026-03-31 03:56:26,1,0,0,3,361.89,PIN,3,9a0818a9-e57e-44,1,FR,Normandía,90.153.253.178,"43.2965,5.3698",ES917382180814,0
2899ca25-182,persona,43,ES,Norte,1563,563.04,670.45,4.96,1,ec7f0699-994,ES355311707870,activa,3715.13,3095.76,379.36,21185.57,5,2,1b8b543f-021,activa,2021-08-07,1750,500,2,f9dcd4e1-f1f,tarjeta,2026-02-24 19:27:21,0,0,4522057,2,31.13,3DS,1,96957d86-de44-41,1,GB,Inglaterra,81.179.6.131,"51.5074,-0.1278",ES867929362496,1
eb2fa539-e6f,persona,55,ES,Este,2170,626.25,719.54,3.31,1,95e18b00-7e8,ES128743380175,activa,14999.08,12309.42,14604.15,812.78,2,2,795cb441-9c5,activa,2025-07-29,298,1000,2,8fea5c35-73a,tarjeta,2026-01-10 13:48:00,0,1,2694772,2,121.96,PIN,2,300918e2-8b56-4f,1,ES,Este,86.232.100.72,"39.4699,-0.3763",ES586148319198,0
1d82a895-62b,premium,34,DE,Baviera,1525,403.68,283.46,2.34,2,f9207d6c-e56,ES594403325496,activa,1051.19,1174.75,272.16,401.65,4,4,f5e6273b-56c,robada,2025-04-18,400,1000,0,bdc89de1-679,tarjeta,2026-02-01 01:56:38,1,1,0,5,438.61,huella,2,34f8291f-a863-40,1,DE,Baviera,87.24.43.5,"48.1351,11.5820",ES412448152555,0
89e74160-af9,persona,18,ES,Este,310,474.26,628.48,5.47,2,52067e6c-8bb,ES627876648931,activa,494.09,420.07,720.88,785.12,0,4,c94d5094-ffb,activa,2021-09-12,1714,1000,0,87254cf7-ea8,transferencia,2026-02-19 10:09:58,0,0,12,16,70.69,3DS,1,3e3086d6-1462-4b,0,FR,Île-de-France,86.35.106.191,"41.3874,2.1686",ES279123943497,1
0bf8b23a-e8f,premium,27,PT,Algarve,261,434.94,334.14,9.22,2,b39b1918-efa,ES781350620277,activa,4013.14,4026.61,3704.46,2643.16,2,0,6fe24d51-4c2,activa,2023-04-20,1129,2000,0,39cbb17e-3d8,tarjeta,2025-11-24 23:25:54,1,0,0,2,9.01,firma,3,f687d221-9a68-41,1,PT,Algarve,85.166.239.253,"38.7223,-9.1393",ES204734263881,0
0e6ef50b-6f1,empresa,34,ES,Este,3005,367.38,29.51,1.08,0,ba763da0-031,ES765100509492,activa,2082.96,2059.82,7309.87,3041.32,3,1,59d3b80f-29c,activa,2026-01-24,119,2000,0,f6b3b48a-047,tarjeta,2026-05-02 01:49:29,1,1,11218863,17,2507.47,huella,1,0baf8a44-3dd5-4e,0,US,Florida,73.53.27.159,"29.7604,-95.3698",ES725693487792,0
