id_cliente,tipo_cliente,edad_cliente,customer_country,customer_region,tenure,importe_medio_mensual,desviacion_estandar_mensual,media_transacciones_al_dia,numero_fraudes_ultimo_ano,id_cuenta,cuenta_origen,estado_cuenta,saldo_actual,saldo_medio_30_dias,volumen_entrante_30_dias,volumen_saliente_30_dias,numero_transferencias_recibidas_7_dias,numero_transferencias_enviadas_7_dias,id_tarjeta,estado_tarjeta,fecha_creacion_tarjeta,antiguedad_tarjeta_dias,limite_importe_transacciones,veces_superar_limite_7_dias,id_transaccion,tipo_transaccion,fecha_hora,is_night,is_weekend,tiempo_desde_ultima_transaccion,numero_transacciones_ultima_hora,importe_transaccion,metodo_autenticacion,numero_pin_disponibles,identificador_dispositivo_fingerprint,dispositivo_reconocido,operacion_pais,operacion_region,direccion_ip_origen,geolocalizacion,cuenta_destino,destino_alto_riesgo,dataset_origen,hour,day_of_week,is_weekday,fraudes_prev_capped,txn_vs_limit_pct,txn_vs_balance_pct,txn_vs_monthly_avg_pct,balance_vs_avg_pct,outflow_inflow_ratio,net_flow_30d,limite_breach_rate,txn_intensity,balance_utilization,txn_severity,tenure_years,cross_border,cross_region,same_country_device,importe_transaccion_log,saldo_actual_log,volumen_saliente_log,volumen_entrante_log,tiempo_ultima_log,txn_por_minuto,burst_rapido,alta_velocidad,monto_velocidad,tiempo_ultima_bin,foreign_unknown_device,night_velocity,high_ratio_redondeado,tipo_cliente_freq,tipo_cliente_target,customer_country_freq,customer_country_target,customer_region_freq,customer_region_target,tipo_transaccion_freq,tipo_transaccion_target,metodo_autenticacion_freq,metodo_autenticacion_target,operacion_pais_freq,operacion_pais_target,operacion_region_freq,operacion_region_target,probabilidad_fraude,prediccion_fraude,impacto_fraude
bc61af12-70c,empresa,47,IT,Lazio,868,1137.19,100.21,1.89,1,67987203-6f1,ES181141139627,activa,109.43,108.67,1548.7,2734.25,1,2,a7bb719f-534,extraviada,2024-07-17,675,2000,0,55d9c693-3d7,transferencia,2025-11-24 02:44:07,1,0,0,1,67.5,3DS,2,4806ca6a-9725-46,0,IT,Toscana,95.226.178.199,"41.9028,12.4964",ES841768631214,1,v2,2,0,1,1,0.03375,0.6168326784245636,0.05935683570907236,1.0069936505015185,1.765513010912378,-1185.55,0.0,1.0,0.005433228338583071,67.5,2.378082191780822,0,1,0,4.22683374526818,4.7043818360590395,7.9139781183569,7.345816642793289,0.0,1.0,0,1,67.5,0,0,True,0,1834,0.14285714285714285,703,0.1891891891891892,193,0.21243523316062177,3020,0.18543046357615894,3097,0.1798514691637068,788,0.2398477157360406,188,0.22872340425531915,0.8639,1,1
314d51a3-3dd,premium,43,ES,Centro,3547,1311.9,736.82,2.14,1,94b41289-fe5,ES895976606754,cerrada,1309.71,1664.72,12115.65,626.52,1,2,4da91cfa-193,activa,2023-07-06,1052,500,2,4e5a3dcd-fe0,tarjeta,2025-12-23 02:01:55,1,0,0,0,2.66,firma,2,933926c5-b9a9-40,1,ES,Centro,86.53.172.59,"37.3891,-5.9845",ES364237145363,0,v2,2,1,1,1,0.00532,0.002030983958280841,0.0020275935665828187,0.7867449180642991,0.05171162917383714,11489.13,0.2857142857142857,0.0,0.332877424515097,0.0,9.717808219178082,0,0,1,1.297463147413275,7.178324254107344,6.4417755430079815,9.402335818776791,0.0,0.0,0,1,0.0,0,0,True,0,1181,0.14225232853513972,4489,0.14591222989529962,814,0.16339066339066338,6980,0.135243553008596,1668,0.2577937649880096,3877,0.07712148568480784,712,0.07443820224719101,0.0101,0,0
86ba5192-f4c,persona,24,FR,Provence,1872,7581.75,435.82,2.04,0,c4ef886e-b74,ES834858262571,activa,3000.6,3879.72,8025.08,1422.31,1,0,92e30857-b61,activa,2021-10-06,1690,5000,1,8856fff9-346,transferencia,2026-01-30 19:27:27,0,0,0,0,67.53,3DS,2,f13cfff6-4445-4e,0,FR,Provence,90.172.242.252,"48.8566,2.3522",ES269416673996,1,v2,19,4,1,0,0.013506,0.022505498900219956,0.008906914630527254,0.7734063282917324,0.17723312415577164,6602.77,0.14285714285714285,0.0,0.07759284814303713,0.0,5.1287671232876715,0,0,0,4.227271605597732,8.006900758811906,7.2607404239775635,8.990451518382468,0.0,0.0,0,1,0.0,0,0,False,0,5438,0.1526296432511953,1646,0.15188335358444716,372,0.1478494623655914,3020,0.18543046357615894,3097,0.1798514691637068,1581,0.12966476913345984,359,0.13370473537604458,0.4352,1,1
d95e34ea-974,empresa,74,ES,Este,3018,739.15,215.89,1.92,1,1e1ca104-be5,ES551195658666,activa,5722.33,4045.35,1050.53,2151.59,4,3,895f1682-2a0,activa,2023-11-05,930,1000,0,f5c640e0-a41,tarjeta,2026-02-27 13:22:36,0,0,24,9,974.4,PIN,2,6b2d9621-71c9-45,0,DE,Hamburgo,86.196.157.102,"39.4699,-0.3763",ES519166504673,1,v2,13,4,1,1,0.9743999999999999,0.17028028792467403,1.3182709869444633,1.4145450949856007,2.0480995307130687,-1101.0600000000002,0.0,0.36,0.4044945505449455,8769.6,8.26849315068493,1,1,0,6.882847643275952,8.652306082812059,7.674427047274485,6.9580015254062335,3.2188758248682006,6.428571428571429,1,1,8769.6,0,1,False,0,1834,0.14285714285714285,4489,0.14591222989529962,1035,0.13429951690821257,6980,0.135243553008596,3775,0.09960264900662252,1179,0.15521628498727735,322,0.17080745341614906,0.9997,1,2
da3d663d-50c,persona,43,ES,Norte,951,477.41,605.49,4.33,0,631ad30a-40e,ES289018158031,activa,1972.05,1888.88,730.6,992.45,2,1,3d517819-a4c,activa,2022-06-10,1443,3000,1,ca983913-1c2,tarjeta,2026-05-07 12:44:03,0,0,12176011,3,108.42,PIN,2,73dda1bf-1270-45,1,ES,Norte,86.250.48.170,"39.4699,-0.3763",ES945392510835,0,v2,12,3,1,0,0.03614,0.054978322050657946,0.2271003958861356,1.0440313836770996,1.3584040514645497,-261.85,0.14285714285714285,2.463860909466909e-07,0.0629605679810673,325.26,2.6054794520547944,0,0,1,4.69519368863568,7.5873358478201105,6.901183733599098,6.595233916516711,16.314978344628454,1.4783093823943702e-05,0,0,325.26,5,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,984,0.16361788617886178,6980,0.135243553008596,3775,0.09960264900662252,3877,0.07712148568480784,826,0.0774818401937046,0.0045,0,0
366d19fc-ec5,persona,22,ES,Norte,3611,1520.39,210.3,3.81,1,aef99274-213,ES949529106390,activa,2532.0,2340.92,3796.96,477.73,4,1,96999570-dec,activa,2024-07-12,680,500,0,9da5cd4b-eef,tarjeta,2026-05-08 12:53:12,0,0,9606862,2,713.78,firma,3,16d9eb40-0cb8-44,1,ES,Norte,86.237.62.87,"41.3874,2.1686",ES879774439435,0,v2,12,4,1,1,1.42756,0.2819036334913112,0.4694716487217095,1.081626027373853,0.12581907631368253,3319.23,0.0,2.0818450309950292e-07,0.4680903819236153,1427.56,9.893150684931507,0,0,1,6.571974803039325,7.837159650001675,6.171136764165318,8.242219359457899,16.077988296855096,1.2490993473247727e-05,0,0,1427.56,5,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,984,0.16361788617886178,6980,0.135243553008596,1668,0.2577937649880096,3877,0.07712148568480784,826,0.0774818401937046,0.0306,0,0
b2c63a32-ca1,persona,53,FR,Provence,1401,2427.34,374.09,1.64,2,cae91783-86f,ES231484680472,activa,784.03,871.09,1593.46,7996.35,2,2,d845fed1-db5,activa,2025-01-25,483,1000,0,41ba3d03-a8c,transferencia,2026-02-28 01:20:27,1,1,1725726,1,4.98,firma,2,ac1cb120-5973-4d,1,FR,Provence,90.192.151.171,"45.7640,4.8357",ES305886667072,0,v2,1,5,0,2,0.00498,0.006351797762840708,0.0020516285316436924,0.9000562513632345,5.018230768265284,-6402.89,0.0,5.794659294314802e-07,0.0871002899710029,4.98,3.8383561643835615,0,0,1,1.7884205679625405,6.665721933612684,8.986865515786572,7.374290399901518,14.361158968938158,3.476676714262371e-05,0,0,4.98,5,0,False,0,5438,0.1526296432511953,1646,0.15188335358444716,372,0.1478494623655914,3020,0.18543046357615894,1668,0.2577937649880096,1581,0.12966476913345984,359,0.13370473537604458,0.0201,0,0
5be3c6df-0da,empresa,64,FR,Bretaña,434,1712.33,414.93,1.41,1,bdfa1a13-5a0,ES508492688020,activa,92.91,92.33,405.74,1056.87,2,2,b4ee4080-e5b,activa,2024-07-03,689,1000,0,378490d1-3a7,transferencia,2026-01-02 06:32:21,0,0,0,3,79.7,PIN,2,39901a11-69eb-4b,1,FR,Bretaña,90.34.142.3,"48.8566,2.3522",ES598467351987,0,v2,6,4,1,1,0.07970000000000001,0.8578193951135508,0.04654476648776813,1.0062818152279867,2.6047961748903234,-651.1299999999999,0.0,3.0,0.009232076792320769,239.10000000000002,1.189041095890411,0,0,1,4.390738575275903,4.542336876816522,6.964012731522761,6.008174160670929,0.0,3.0,0,1,239.10000000000002,0,0,False,0,1834,0.14285714285714285,1646,0.15188335358444716,456,0.14035087719298245,3020,0.18543046357615894,3775,0.09960264900662252,1581,0.12966476913345984,435,0.1310344827586207,0.0051,0,0
f5dc2f69-9f5,persona,56,DE,Berlín,1947,116.07,802.1,5.37,0,c0874d9a-82c,ES355862290938,activa,1186.38,1102.76,3395.09,10969.14,0,3,d6a8d6f9-75a,activa,2022-07-28,1395,500,0,e21b2ec4-0fb,tarjeta,2026-01-29 01:55:02,1,0,54929,3,1717.57,PIN,2,3e6ca694-9ce1-4a,1,DE,Berlín,87.188.172.60,"48.1351,11.5820",ES709263104274,0,v2,1,3,1,0,3.43514,1.4477401844265747,14.797708279486518,1.0758279226667635,3.230883422825315,-7574.049999999999,0.0,5.4614964500273074e-05,0.22050789842031593,5152.71,5.3342465753424655,0,0,1,7.44924782865787,7.0795044781710565,9.302932315266236,8.130380048846856,10.913814926336666,0.0032733819491170962,0,0,5152.71,4,0,False,0,5438,0.1526296432511953,1157,0.14088159031979255,319,0.15047021943573669,6980,0.135243553008596,3775,0.09960264900662252,1179,0.15521628498727735,288,0.14930555555555555,0.0172,0,0
030b6e6d-db2,empresa,18,ES,Sur,633,228.16,398.4,4.26,0,050dd094-11d,ES949020828859,activa,1953.36,2481.52,1268.71,6787.79,4,2,daae5ea1-4b3,activa,2024-04-12,771,3000,0,bc5b0e12-949,transferencia,2026-05-16 14:25:23,0,1,12333219,0,112.26,PIN,2,7173fa35-38dc-4c,1,ES,Sur,86.36.36.120,"39.4699,-0.3763",ES495533631472,0,v2,14,5,0,0,0.03742,0.05747020518491216,0.492023141654979,0.7871627067281344,5.350150940719313,-5519.08,0.0,0.0,0.08271457618079398,0.0,1.7342465753424658,0,0,1,4.729686060685659,7.577818053094708,8.823028001432599,7.146543806920922,16.32780699270898,0.0,0,0,0.0,5,0,False,0,1834,0.14285714285714285,4489,0.14591222989529962,793,0.13366960907944514,3020,0.18543046357615894,3775,0.09960264900662252,3877,0.07712148568480784,694,0.08789625360230548,0.0067,0,0
b5c2bd64-382,empresa,79,ES,Norte,1252,1522.41,392.05,2.56,1,0c8631d3-22e,ES539210562555,activa,827.43,903.19,1154.97,370.92,2,3,c87ef799-9f4,caducada,2022-11-12,1288,1000,0,3f729a1f-2e4,tarjeta,2026-04-08 11:28:40,0,0,0,2,137.91,huella,1,0c02f5f7-1aa5-48,0,ES,Norte,86.35.144.158,"39.4699,-0.3763",ES641622375036,0,v2,11,2,1,1,0.13791,0.16667270947391322,0.0905866356631919,0.9161195318814424,0.32115119873243464,784.05,0.0,2.0,0.09030996900309969,275.82,3.43013698630137,0,0,0,4.933826241409298,6.719532343254888,5.918678777382329,7.052695097338482,0.0,2.0,0,1,275.82,0,0,False,0,1834,0.14285714285714285,4489,0.14591222989529962,984,0.16361788617886178,6980,0.135243553008596,976,0.10450819672131148,3877,0.07712148568480784,826,0.0774818401937046,0.0448,0,0
21b8746f-fb0,persona,36,GB,Escocia,652,674.67,274.37,0.92,0,2749142e-9ef,ES803137932121,activa,160.05,164.6,23929.35,1845.46,4,0,f8d4202e-ed9,activa,2024-12-06,533,500,0,e226d8a1-c30,transferencia,2026-03-04 07:10:10,0,0,5308214,2,787.74,3DS,1,f9e60e14-192e-40,1,GB,Escocia,81.249.30.21,"53.4808,-2.2426",ES246028883197,0,v2,7,2,1,0,1.57548,4.921836925960637,1.1675930454889059,0.9723572296476307,0.07712119217613517,22083.89,0.0,3.7677449010637287e-07,0.03291341731653669,1575.48,1.7863013698630137,0,0,1,6.670436735486621,5.081714875777208,7.521025571453052,10.082902806787938,15.484766178512201,2.260621814171612e-05,0,0,1575.48,5,0,False,0,5438,0.1526296432511953,628,0.15127388535031847,207,0.12560386473429952,3020,0.18543046357615894,3097,0.1798514691637068,751,0.22237017310252996,269,0.1895910780669145,0.0209,0,0
91f5a394-900,autónomo,29,DE,Hesse,128,141.1,865.75,3.15,0,a40bccaf-a7d,ES686755693962,activa,1141.23,839.23,28847.01,25321.81,1,4,83a47eb1-1c3,activa,2021-12-20,1615,500,0,8aa4ecd4-816,transferencia,2026-02-06 04:40:26,1,0,16,19,493.48,3DS,2,76af2369-e0fd-41,0,DE,Hesse,87.109.82.148,"53.5511,9.9937",ES567201463698,0,v2,4,4,1,0,0.9869600000000001,0.432410644655328,3.497377746279235,1.3598536753929198,0.8777966936607989,3525.199999999997,0.0,1.1176470588235294,0.1678124375124975,9376.12,0.3506849315068493,0,0,0,6.203506705351018,7.040737770988275,10.139460849563223,10.26979629208752,2.833213344056216,15.0,1,1,9376.12,0,0,True,0,1547,0.1577246283128636,1157,0.14088159031979255,281,0.14590747330960854,3020,0.18543046357615894,3097,0.1798514691637068,1179,0.15521628498727735,287,0.17073170731707318,0.9993,1,1
2ba0b01e-ca7,persona,49,ES,Oeste,464,465.68,302.91,6.08,0,fd98d09c-e31,ES485505824757,activa,408.96,392.39,769.74,4720.05,4,1,9a942ed7-72c,activa,2023-09-02,994,3000,0,862cd872-5ea,transferencia,2026-03-01 23:11:47,1,1,79676,0,13.75,firma,2,82360925-5505-45,0,ES,Centro,86.126.146.112,"41.3874,2.1686",ES119766467232,0,v2,23,6,0,0,0.004583333333333333,0.03362187010954617,0.029526713623088816,1.0422283952190423,6.132005612284668,-3950.3100000000004,0.0,0.0,0.013079230692310257,0.0,1.2712328767123289,0,1,0,2.691243082785829,6.016059593963362,8.45978651146669,6.647351092306484,11.28573624094727,0.0,0,0,0.0,4,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,863,0.13441483198146004,3020,0.18543046357615894,1668,0.2577937649880096,3877,0.07712148568480784,712,0.07443820224719101,0.1347,0,0
50c7ec0d-6e0,persona,77,ES,Centro,3131,101.29,559.21,5.73,1,e7bc257d-46b,ES698579601120,activa,377.59,486.31,11593.31,8393.82,4,3,5def24e6-c71,activa,2023-04-12,1137,2000,0,3fba5d7d-9b1,tarjeta,2025-12-04 12:44:32,0,0,0,2,586.05,contactless,3,bf432abf-57f4-42,1,ES,Centro,86.178.248.60,"40.4168,-3.7038",ES667489198955,0,v2,12,3,1,1,0.293025,1.552080298736725,5.785862375357882,0.776438896999856,0.7240227338007869,3199.49,0.0,2.0,0.02431428428578571,1172.1,8.578082191780823,0,0,1,6.375109995076221,5.936453825325493,9.035370127947646,9.35826973951014,0.0,2.0,0,1,1172.1,0,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,814,0.16339066339066338,6980,0.135243553008596,484,0.08057851239669421,3877,0.07712148568480784,712,0.07443820224719101,0.0049,0,0
93868b08-ca5,persona,33,DE,Baviera,258,1514.51,1018.94,7.14,0,4e52e180-ef5,ES368649616748,activa,3033.02,3068.07,4293.28,624.38,2,0,f0c6c990-527,caducada,2025-08-30,266,500,1,eaae0dd4-000,tarjeta,2025-12-26 05:26:49,1,0,27038,4,199.63,PIN,3,2da46d8f-b33a-42,1,DE,Baviera,87.79.37.230,"48.1351,11.5820",ES909501450521,1,v2,5,4,1,0,0.39926,0.06581888678610757,0.13181160903526554,0.9885758799505878,0.1454319308314389,3668.8999999999996,0.14285714285714285,0.00014793446503199082,0.613491301739652,798.52,0.7068493150684931,0,0,1,5.301462415692109,8.017643751844561,6.438359464979286,8.365039183578778,10.205035547224519,0.00885674219499594,0,1,798.52,4,0,True,0,5438,0.1526296432511953,1157,0.14088159031979255,262,0.10687022900763359,6980,0.135243553008596,3775,0.09960264900662252,1179,0.15521628498727735,282,0.1276595744680851,0.032,0,0
efd83f74-a1b,persona,46,FR,Normandía,473,164.15,209.45,12.45,1,aa73bee3-3a5,ES798841775125,activa,849.69,851.63,2211.62,3353.7,2,2,d3f9e757-78c,activa,2023-12-04,901,1000,1,474a0454-7b7,transferencia,2026-03-29 17:02:16,0,1,63588,1,5.71,firma,2,c1b9360e-874c-45,1,FR,Normandía,90.217.141.92,"48.8566,2.3522",ES481255533293,0,v2,17,6,0,1,0.00571,0.006720097918064234,0.034785257386536705,0.9977220154292358,1.5163997431746865,-1142.08,0.14285714285714285,1.572599034424193e-05,0.08515448455154484,5.71,1.295890410958904,0,0,1,1.9035989509835904,6.746047784887475,8.118117626629742,7.701932612699432,11.060195778394762,0.000942684766214178,0,0,5.71,4,0,False,0,5438,0.1526296432511953,1646,0.15188335358444716,382,0.17539267015706805,3020,0.18543046357615894,1668,0.2577937649880096,1581,0.12966476913345984,361,0.14681440443213298,0.0117,0,0
c839e835-b14,empresa,83,FR,Normandía,2258,945.77,471.06,9.06,2,c953c92a-8f4,ES117345820428,activa,1837.91,1962.83,1945.15,2813.59,2,1,e1323ce7-3c9,activa,2023-11-10,925,1000,0,2521a945-0c8,tarjeta,2025-12-21 17:49:14,0,1,0,0,4.28,3DS,2,ea907a51-33a6-4a,1,FR,Normandía,90.159.3.211,"45.7640,4.8357",ES272127431227,0,v2,17,6,0,2,0.00428,0.0023287320924310767,0.004525413155418337,0.9363571985347687,1.446464282960183,-868.44,0.0,0.0,0.19626337366263372,0.0,6.186301369863013,0,0,1,1.6639260977181702,7.516928283765629,7.942571881653434,7.573608340967537,0.0,0.0,0,1,0.0,0,0,False,0,1834,0.14285714285714285,1646,0.15188335358444716,382,0.17539267015706805,6980,0.135243553008596,3097,0.1798514691637068,1581,0.12966476913345984,361,0.14681440443213298,0.0196,0,0
648a33ec-418,autónomo,51,DE,Berlín,1468,2686.09,264.8,3.85,1,3841170d-c27,ES435703163531,activa,334.96,414.04,7503.64,1199.88,1,4,c21cd296-d6c,activa,2023-06-29,1059,2000,0,dcd9a237-a8d,tarjeta,2026-01-29 16:03:06,0,0,4388263,5,16.18,3DS,2,03c905cf-1f8c-43,1,DE,Berlín,87.143.122.83,"53.5511,9.9937",ES755211987491,0,v2,16,3,1,1,0.00809,0.048304275137329836,0.006023625418359027,0.8090039609699545,0.1599063920977019,6303.76,0.0,1.1394027342019532e-06,0.020700964951752412,80.9,4.021917808219178,0,0,1,2.8437459165561094,5.816992105257427,7.090809900351921,8.923276774895742,15.294444262651337,6.836324491155279e-05,0,1,80.9,5,0,False,0,1547,0.1577246283128636,1157,0.14088159031979255,319,0.15047021943573669,6980,0.135243553008596,3097,0.1798514691637068,1179,0.15521628498727735,288,0.14930555555555555,0.0089,0,0
5e4cb54c-460,premium,80,GB,Gales,1413,1626.29,247.76,4.55,0,8b853899-dad,ES872633831753,activa,3265.63,3697.57,21029.25,1708.33,3,3,579cb4c4-50b,activa,2022-12-01,1269,1000,1,3903a9af-92b,tarjeta,2026-03-29 17:06:14,0,1,5296495,0,156.69,huella,2,6feff8b9-3a09-46,1,GB,Inglaterra,81.237.129.17,"53.4808,-2.2426",ES907204766768,0,v2,17,6,0,0,0.15669,0.047981553329679114,0.09634812979234945,0.8831827389339485,0.08123589761879287,19320.92,0.14285714285714285,0.0,0.3697200279972003,0.0,3.871232876712329,0,1,1,5.060631080417496,8.091514151437762,7.443856759852491,9.95371715640545,15.482556027802694,0.0,0,0,0.0,5,0,False,0,1181,0.14225232853513972,628,0.15127388535031847,233,0.1630901287553648,6980,0.135243553008596,976,0.10450819672131148,751,0.22237017310252996,226,0.23008849557522124,0.0037,0,0
917b16f9-f10,persona,80,ES,Sur,1842,1669.01,595.5,1.85,1,a1e1062d-944,ES177979336668,activa,879.18,921.03,2234.75,2338.31,4,2,e5ab622e-7a3,caducada,2025-10-07,228,3000,0,eb4fa092-c0b,tarjeta,2026-04-10 23:59:24,1,0,11944017,4,64.17,firma,1,bfbf5e9f-d11b-48,1,ES,Sur,86.192.92.132,"41.3874,2.1686",ES519166504673,1,v2,23,4,1,1,0.02139,0.07298846652562616,0.038447942193276255,0.9545617406599133,1.0463407539993288,-103.55999999999995,0.0,3.348956774847459e-07,0.030699976667444416,256.68,5.046575342465753,0,0,1,4.176999240344289,6.780126432010229,7.75761129307364,7.712332021226291,16.295741125232848,2.0093641392298457e-05,0,1,256.68,5,0,True,0,5438,0.1526296432511953,4489,0.14591222989529962,793,0.13366960907944514,6980,0.135243553008596,1668,0.2577937649880096,3877,0.07712148568480784,694,0.08789625360230548,0.0505,0,0
b44b16e6-c58,autónomo,65,US,California,2401,50.3,66.74,0.84,2,1b7e9db4-4da,ES901909964136,activa,16277.05,16042.93,3301.06,8335.11,3,2,18da15eb-812,activa,2022-04-11,1503,500,0,442363d7-2f9,tarjeta,2026-03-11 16:41:29,0,0,3383210,2,90.9,PIN,1,0797efbe-2a6d-4f,1,US,California,73.8.222.160,"40.7128,-74.0060",ES375036274528,0,v2,16,2,1,2,0.18180000000000002,0.005584550025956793,1.8071570576540759,1.014593344233254,2.524979854955681,-5034.050000000001,0.0,5.911543796706739e-07,3.2079444111177766,181.8,6.578082191780822,0,0,1,4.520701029361642,9.69757285351269,9.028351959683436,8.102301795120558,15.03433581649479,3.5468644240631105e-05,0,0,181.8,5,0,False,0,1547,0.1577246283128636,420,0.15476190476190477,104,0.16346153846153846,6980,0.135243553008596,3775,0.09960264900662252,577,0.268630849220104,146,0.2328767123287671,0.0035,0,0
6574a632-d1e,persona,33,ES,Este,1812,1033.76,432.33,3.5,0,9a69114e-2ed,ES853363410753,activa,13.9,17.99,5006.24,8665.45,3,0,5b4f3146-514,activa,2021-06-09,1809,1000,1,22a338bf-8a9,tarjeta,2026-01-27 05:26:37,1,0,1997084,3,89.48,huella,3,a4a4d1df-308c-43,0,ES,Este,86.225.173.72,"41.3874,2.1686",ES415334707297,0,v2,5,1,1,0,0.08948,6.4374100719424465,0.0865578083887943,0.7726514730405782,1.7309297996100868,-3659.210000000001,0.14285714285714285,1.5021894411104185e-06,0.001798820117988201,268.44,4.964383561643835,0,0,0,4.505128831807865,2.7013612129514133,9.067214528023005,8.51864014407515,14.507199175337906,9.012870378901071e-05,0,0,268.44,5,0,False,0,5438,0.1526296432511953,4489,0.14591222989529962,1035,0.13429951690821257,6980,0.135243553008596,976,0.10450819672131148,3877,0.07712148568480784,860,0.06976744186046512,0.0291,0,0
cef7bdd4-a49,empresa,23,DE,Berlín,21,789.37,301.03,3.59,0,1ae2c0bd-f28,ES289444886653,activa,1725.61,1582.68,16455.31,667.85,1,5,0756fdb1-478,activa,2022-06-03,1450,2000,0,7be5d096-2fa,transferencia,2026-02-19 13:34:22,0,0,0,2,170.92,huella,2,c05b0443-6cda-48,1,DE,Berlín,87.6.0.250,"48.1351,11.5820",ES269416673996,1,v2,13,3,1,0,0.08546,0.09904903193653258,0.21652710389297794,1.0903088432279424,0.040585683283997684,15787.460000000001,0.0,2.0,0.07913004349782511,341.84,0.057534246575342465,0,0,1,5.147029252334255,7.45391522751406,6.505559819741595,9.708464269269117,0.0,2.0,0,1,341.84,0,0,False,0,1834,0.14285714285714285,1157,0.14088159031979255,319,0.15047021943573669,3020,0.18543046357615894,976,0.10450819672131148,1179,0.15521628498727735,288,0.14930555555555555,0.0306,0,0
eee211ec-0a5,empresa,56,DE,Hesse,242,130.91,346.53,4.43,1,db03b155-a44,ES477529174478,activa,828.26,655.5,5537.84,13304.94,3,1,74be73b6-3f6,activa,2023-06-08,1080,500,0,06b077a2-61f,tarjeta,2026-04-10 05:13:26,1,0,5555490,1,21.36,3DS,2,04f96529-c7bd-4b,1,FR,Provence,90.50.56.171,"43.2965,5.3698",ES568427243763,0,v2,5,4,1,1,0.04272,0.025789003453021996,0.1631655335726835,1.2635545385202136,2.402550452884157,-7767.1,0.0,1.8000209162430467e-07,0.1310737852429514,21.36,0.663013698630137,1,1,0,3.1072736482868986,6.72053373684399,9.495965831047716,8.619540371535374,15.530297365988687,1.08000108000108e-05,0,0,21.36,5,0,False,0,1834,0.14285714285714285,1157,0.14088159031979255,281,0.14590747330960854,6980,0.135243553008596,3097,0.1798514691637068,1581,0.12966476913345984,359,0.13370473537604458,0.0842,0,0
a6f3982c-006,empresa,33,ES,Centro,3204,752.44,235.2,12.94,1,7f46e513-2f3,ES444042425670,activa,919.93,1195.75,96849.83,607.46,3,1,27625641-4bc,activa,2024-06-08,714,1000,0,012b4778-bf1,tarjeta,2026-05-08 01:53:47,1,0,79520,1,81.37,firma,2,a7cdf97a-d2d3-4c,1,ES,Centro,86.138.207.163,"39.4699,-0.3763",ES631330121718,1,v2,1,4,1,1,0.08137,0.08845238224647528,0.10814151294455372,0.7693330545682625,0.006272184473633046,96242.37,0.0,1.2575294576275449e-05,0.11956304369563044,81.37,8.778082191780822,0,0,1,4.411221292953157,6.825384029023725,6.41093117485196,11.480927238751956,11.283776416704102,0.0007539582809751195,0,0,81.37,4,0,False,0,1834,0.14285714285714285,4489,0.14591222989529962,814,0.16339066339066338,6980,0.135243553008596,1668,0.2577937649880096,3877,0.07712148568480784,712,0.07443820224719101,0.0326,0,0
7394c5d8-7f5,empresa,34,ES,Oeste,88,937.93,608.59,9.24,1,0d3bc534-674,ES646391902321,activa,8289.99,8457.81,153.48,10199.35,1,1,43ce3a7c-96a,robada,2025-08-06,290,2000,1,536f7c6e-ad1,tarjeta,2026-04-24 02:30:21,1,0,1487351,3,668.47,PIN,2,94ef7e55-8a72-48,0,DE,Baviera,86.246.140.112,"40.4168,-3.7038",ES227506416550,1,v2,2,4,1,1,0.334235,0.08063580293824239,0.7127077713688655,0.9801579841590199,66.45393536617149,-10045.87,0.14285714285714285,2.0170074064511966e-06,0.4228693565321734,2005.41,0.2410958904109589,1,1,0,6.506486354567876,9.022924661988366,9.23017731240915,5.040064638120259,14.212507915653568,0.00012101564396121852,0,0,2005.41,5,1,False,0,1834,0.14285714285714285,4489,0.14591222989529962,863,0.13441483198146004,6980,0.135243553008596,3775,0.09960264900662252,1179,0.15521628498727735,282,0.1276595744680851,0.9284,1,2
7288e1e1-58f,persona,68,IT,Toscana,2431,1150.77,508.27,0.69,1,643040d5-094,ES127741435213,cerrada,104.85,108.83,2496.07,20850.32,8,2,18a4cb78-a8a,robada,2023-05-09,1110,500,0,e442ddc1-630,tarjeta,2025-12-19 12:51:47,0,0,0,2,28.23,PIN,2,eaf2f770-4738-43,1,BR,Río,177.102.7.71,"-19.9167,-43.9345",ES378207921664,0,v2,12,4,1,1,0.05646,0.269241773962804,0.024531400714304336,0.9634292015069373,8.353259323656788,-18354.25,0.0,2.0,0.021761647670465907,56.46,6.66027397260274,1,1,0,3.3751955791231545,4.662022997580874,9.945172534575512,7.822873323527206,0.0,2.0,0,1,56.46,0,0,False,0,5438,0.1526296432511953,703,0.1891891891891892,181,0.18232044198895028,6980,0.135243553008596,3775,0.09960264900662252,644,0.2453416149068323,223,0.24663677130044842,0.1012,0,0
